id,dataset_version,split,domain,input_format,chart_type,chart_path,question_type,difficulty,unit,question,table_markdown,prompt
trdab_v02_000073,synthetic_v02,train,agriculture,table_only,line,,value_lookup,easy,ton,2018 yılında üretim miktarı kaçtır?,"| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |

Soru:
2018 yılında üretim miktarı kaçtır?"
trdab_v02_000074,synthetic_v02,train,agriculture,chart_only,line,charts/synthetic_v02/chart_010_line.png,comparison,medium,hektar,"2018 yılındaki ekili alan, 2021 yılına göre kaç hektar farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_010_line.png

Soru:
2018 yılındaki ekili alan, 2021 yılına göre kaç hektar farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000075,synthetic_v02,train,agriculture,table_and_chart,line,charts/synthetic_v02/chart_010_line.png,percentage_change,medium,percent,"2019 ile 2022 arasında ekili alan yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Örnek: 8.8 veya -8.8
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |

Grafik dosyası:
charts/synthetic_v02/chart_010_line.png

Soru:
2019 ile 2022 arasında ekili alan yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v02_000076,synthetic_v02,train,agriculture,table_only,line,,cross_series_diff,medium,ton,2019 yılında üretim miktarı ile ekili alan arasındaki fark kaçtır?,"| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |

Soru:
2019 yılında üretim miktarı ile ekili alan arasındaki fark kaçtır?"
trdab_v02_000077,synthetic_v02,train,agriculture,chart_only,line,charts/synthetic_v02/chart_010_line.png,average,hard,ton,Tüm yıllar boyunca üretim miktarı ortalaması yaklaşık kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_010_line.png

Soru:
Tüm yıllar boyunca üretim miktarı ortalaması yaklaşık kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000078,synthetic_v02,train,agriculture,table_and_chart,line,charts/synthetic_v02/chart_010_line.png,nth_highest,hard,hektar,ekili alan açısından en yüksek 2. değer kaçtır?,"| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |

Grafik dosyası:
charts/synthetic_v02/chart_010_line.png

Soru:
ekili alan açısından en yüksek 2. değer kaçtır?"
trdab_v02_000079,synthetic_v02,train,agriculture,table_only,line,,trend_summary,medium,ton,"Verilen veriye göre üretim miktarı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı.
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | üretim miktarı | ekili alan |
|---|---|---|
| 2017 | 199096 | 37792 |
| 2018 | 189445 | 39008 |
| 2019 | 180962 | 41420 |
| 2020 | 174049 | 42320 |
| 2021 | 166343 | 44097 |
| 2022 | 158213 | 45272 |

Soru:
Verilen veriye göre üretim miktarı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v02_000080,synthetic_v02,train,agriculture,chart_only,line,charts/synthetic_v02/chart_010_line.png,unanswerable,hard,hektar,2026 yılında ekili alan kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_010_line.png

Soru:
2026 yılında ekili alan kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000081,synthetic_v02,train,transportation,table_and_chart,bar,charts/synthetic_v02/chart_011_bar.png,value_lookup,easy,sefer,2024 yılında sefer sayısı kaçtır?,"| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |

Grafik dosyası:
charts/synthetic_v02/chart_011_bar.png

Soru:
2024 yılında sefer sayısı kaçtır?"
trdab_v02_000082,synthetic_v02,train,transportation,table_only,bar,,comparison,medium,kişi,"2023 yılındaki yolcu sayısı, 2024 yılına göre kaç kişi farklıdır?","| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |

Soru:
2023 yılındaki yolcu sayısı, 2024 yılına göre kaç kişi farklıdır?"
trdab_v02_000083,synthetic_v02,train,transportation,chart_only,bar,charts/synthetic_v02/chart_011_bar.png,percentage_change,medium,percent,"2022 ile 2023 arasında sefer sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Örnek: 8.8 veya -8.8
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_011_bar.png

Soru:
2022 ile 2023 arasında sefer sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000084,synthetic_v02,train,transportation,table_and_chart,bar,charts/synthetic_v02/chart_011_bar.png,cross_series_diff,medium,kişi,2024 yılında yolcu sayısı ile sefer sayısı arasındaki fark kaçtır?,"| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |

Grafik dosyası:
charts/synthetic_v02/chart_011_bar.png

Soru:
2024 yılında yolcu sayısı ile sefer sayısı arasındaki fark kaçtır?"
trdab_v02_000085,synthetic_v02,train,transportation,table_only,bar,,average,hard,kişi,Tüm yıllar boyunca yolcu sayısı ortalaması yaklaşık kaçtır?,"| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |

Soru:
Tüm yıllar boyunca yolcu sayısı ortalaması yaklaşık kaçtır?"
trdab_v02_000086,synthetic_v02,train,transportation,chart_only,bar,charts/synthetic_v02/chart_011_bar.png,nth_highest,hard,sefer,sefer sayısı açısından en yüksek 2. değer kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_011_bar.png

Soru:
sefer sayısı açısından en yüksek 2. değer kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000087,synthetic_v02,train,transportation,table_and_chart,bar,charts/synthetic_v02/chart_011_bar.png,trend_summary,medium,kişi,"Verilen veriye göre yolcu sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.","| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı.
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |

Grafik dosyası:
charts/synthetic_v02/chart_011_bar.png

Soru:
Verilen veriye göre yolcu sayısı için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı."
trdab_v02_000088,synthetic_v02,train,transportation,table_only,bar,,unanswerable,hard,kişi,2035 yılında yolcu sayısı kaçtır?,"| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | yolcu sayısı | sefer sayısı |
|---|---|---|
| 2020 | 1272515 | 45506 |
| 2021 | 1125316 | 40836 |
| 2022 | 1386624 | 43861 |
| 2023 | 1103854 | 40818 |
| 2024 | 1390145 | 42347 |
| 2025 | 1297014 | 41627 |

Soru:
2035 yılında yolcu sayısı kaçtır?"
trdab_v02_000089,synthetic_v02,train,economy,chart_only,line,charts/synthetic_v02/chart_012_line.png,value_lookup,easy,milyon dolar,2023 yılında ithalat değeri kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_012_line.png

Soru:
2023 yılında ithalat değeri kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000090,synthetic_v02,train,economy,table_and_chart,line,charts/synthetic_v02/chart_012_line.png,comparison,medium,milyon dolar,"2020 yılındaki ithalat değeri, 2021 yılına göre kaç milyon dolar farklıdır?","| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |

Grafik dosyası:
charts/synthetic_v02/chart_012_line.png

Soru:
2020 yılındaki ithalat değeri, 2021 yılına göre kaç milyon dolar farklıdır?"
trdab_v02_000091,synthetic_v02,train,economy,table_only,line,,percentage_change,medium,percent,"2020 ile 2022 arasında ihracat değeri yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Örnek: 8.8 veya -8.8
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |

Soru:
2020 ile 2022 arasında ihracat değeri yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
trdab_v02_000092,synthetic_v02,train,economy,chart_only,line,charts/synthetic_v02/chart_012_line.png,cross_series_diff,medium,milyon dolar,2023 yılında ihracat değeri ile ithalat değeri arasındaki fark kaçtır?,,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_012_line.png

Soru:
2023 yılında ihracat değeri ile ithalat değeri arasındaki fark kaçtır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000093,synthetic_v02,train,economy,table_and_chart,line,charts/synthetic_v02/chart_012_line.png,average,hard,milyon dolar,Tüm yıllar boyunca ithalat değeri ortalaması yaklaşık kaçtır?,"| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |

Grafik dosyası:
charts/synthetic_v02/chart_012_line.png

Soru:
Tüm yıllar boyunca ithalat değeri ortalaması yaklaşık kaçtır?"
trdab_v02_000094,synthetic_v02,train,economy,table_only,line,,nth_highest,hard,milyon dolar,ithalat değeri açısından en yüksek 3. değer kaçtır?,"| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |

Soru:
ithalat değeri açısından en yüksek 3. değer kaçtır?"
trdab_v02_000095,synthetic_v02,train,economy,chart_only,line,charts/synthetic_v02/chart_012_line.png,trend_summary,medium,milyon dolar,"Verilen veriye göre ithalat değeri için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece eğilimi tek kelimeyle yaz: artış, azalış veya dalgalı.
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_012_line.png

Soru:
Verilen veriye göre ithalat değeri için genel eğilim nedir? Cevabı tek kelimeyle ver: artış, azalış veya dalgalı.

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000096,synthetic_v02,train,economy,table_and_chart,line,charts/synthetic_v02/chart_012_line.png,unanswerable,hard,milyon dolar,2021 yılında enflasyon oranı kaçtır?,"| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | ihracat değeri | ithalat değeri |
|---|---|---|
| 2019 | 259 | 230 |
| 2020 | 242 | 205 |
| 2021 | 227 | 224 |
| 2022 | 207 | 198 |
| 2023 | 193 | 228 |

Grafik dosyası:
charts/synthetic_v02/chart_012_line.png

Soru:
2021 yılında enflasyon oranı kaçtır?"
trdab_v02_000097,synthetic_v02,train,education,table_only,bar,,value_lookup,easy,öğretmen,2020 yılında öğretmen sayısı kaçtır?,"| Yıl | öğrenci sayısı | öğretmen sayısı |
|---|---|---|
| 2020 | 24927 | 1713 |
| 2021 | 25895 | 1781 |
| 2022 | 27001 | 1839 |
| 2023 | 28354 | 1927 |
| 2024 | 29195 | 1991 |
| 2025 | 30169 | 2040 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece tablo

Tablo:
| Yıl | öğrenci sayısı | öğretmen sayısı |
|---|---|---|
| 2020 | 24927 | 1713 |
| 2021 | 25895 | 1781 |
| 2022 | 27001 | 1839 |
| 2023 | 28354 | 1927 |
| 2024 | 29195 | 1991 |
| 2025 | 30169 | 2040 |

Soru:
2020 yılında öğretmen sayısı kaçtır?"
trdab_v02_000098,synthetic_v02,train,education,chart_only,bar,charts/synthetic_v02/chart_013_bar.png,comparison,medium,öğretmen,"2025 yılındaki öğretmen sayısı, 2020 yılına göre kaç öğretmen farklıdır?",,"Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal değeri yaz. Birim, yıl veya açıklama yazma. Örnek: 12345
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: sadece grafik

Grafik dosyası:
charts/synthetic_v02/chart_013_bar.png

Soru:
2025 yılındaki öğretmen sayısı, 2020 yılına göre kaç öğretmen farklıdır?

Not: Bu örnekte tablo verilmemiştir. Cevabı grafik görselinden çıkar."
trdab_v02_000099,synthetic_v02,train,education,table_and_chart,bar,charts/synthetic_v02/chart_013_bar.png,percentage_change,medium,percent,"2021 ile 2023 arasında öğrenci sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver.","| Yıl | öğrenci sayısı | öğretmen sayısı |
|---|---|---|
| 2020 | 24927 | 1713 |
| 2021 | 25895 | 1781 |
| 2022 | 27001 | 1839 |
| 2023 | 28354 | 1927 |
| 2024 | 29195 | 1991 |
| 2025 | 30169 | 2040 |","Aşağıdaki Türkçe veri analizi sorusunu cevapla.
Cevap olarak sadece sayısal yüzde değişim değerini yaz. Artış için pozitif, azalış için negatif değer ver. Örnek: 8.8 veya -8.8
Eğer soru verilen veriden cevaplanamıyorsa (istenen yıl veya veri tabloda/grafikte yoksa) cevap olarak sadece 'veri yok' yaz.

Girdi türü: tablo ve grafik

Tablo:
| Yıl | öğrenci sayısı | öğretmen sayısı |
|---|---|---|
| 2020 | 24927 | 1713 |
| 2021 | 25895 | 1781 |
| 2022 | 27001 | 1839 |
| 2023 | 28354 | 1927 |
| 2024 | 29195 | 1991 |
| 2025 | 30169 | 2040 |

Grafik dosyası:
charts/synthetic_v02/chart_013_bar.png

Soru:
2021 ile 2023 arasında öğrenci sayısı yaklaşık yüzde kaç değişmiştir? Artış için pozitif, azalış için negatif değer ver."
